Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"N Rhein-Knudsen, C Guan, G Mathiesen, SJ Horn","Expression and production of thermophilic alginate lyases in Bacillus and direct application of culture supernatant for seaweed saccharification",2021,"Algal Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S2211926421003313","https://scholar.google.com/scholar?cites=15584108701546955294&as_sdt=2005&sciodt=2007&hl=en",25,"2024-02-07 15:29:36","HTML","","","",,,,,5,1.67,1,4,3,"… The lyases were secreted to the culture supernatant and used directly together with a commercial cellulase preparation to saccharify Saccharina latissima biomass. The results showed …","https://www.sciencedirect.com/science/article/pii/S2211926421003313","https://scholar.google.com/scholar?q=related:HsLHwEvgRdgJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Al-Soufi, N Nicodemus, MD Carro, M López-Alonso…","Marine Macroalgae in Rabbit Nutrition: In Vitro Digestibility, Caecal Fermentability, and Microbial Inhibitory Activity of Seven Macroalgae Species from Galicia …",2023,"Agriculture","mdpi.com","https://www.mdpi.com/2077-0472/13/10/1995","",26,"2024-02-07 15:29:36","HTML","","","",,,,,0,0.00,0,5,1,"… Some were chosen because they are either already cultivated in Galicia (Saccharina latissima) or potentially cultivable in the short term (Himanthalia elongata, Undaria pinnatifida, and …","https://www.mdpi.com/2077-0472/13/10/1995","https://scholar.google.com/scholar?q=related:DnUHS8MhIMUJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
29,"MW Ihua, JA FitzGerald, F Guihéneuf, SA Jackson…","Diversity of bacteria populations associated with different thallus regions of the brown alga Laminaria digitata",2020,"PLoS …","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242675","https://scholar.google.com/scholar?cites=14708732726125570166&as_sdt=2005&sciodt=2007&hl=en",27,"2024-02-07 15:29:36","HTML","","","",,,,,29,7.25,6,5,4,"… On the other hand, microbial communities found on the meristem and stipe regions of Laminaria saccharina (Saccharina latissima) were found to be more closely related, regardless of …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242675","https://scholar.google.com/scholar?q=related:dqjg9HvqH8wJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"A Dobrowolski, W Nawijn…","Brown seaweed hydrolysate as a promising growth substrate for biomass and lipid synthesis of the yeast yarrowia lipolytica",2022,"Frontiers in Bioengineering …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fbioe.2022.944228/full","https://scholar.google.com/scholar?cites=2206783845938885263&as_sdt=2005&sciodt=2007&hl=en",28,"2024-02-07 15:29:36","HTML","10.3389/fbioe.2022.944228","","",,,,,1,0.50,0,3,2,"Biomass of the brown algae Fucus vesiculosus and Saccharina latissima is a promising, renewable feedstock because of the high growth rate, accessibility and content of glucose and …","https://www.frontiersin.org/articles/10.3389/fbioe.2022.944228/full","https://scholar.google.com/scholar?q=related:j_JBQTcSoB4J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
31,"R Zhang, L Chang, L Xiao, X Zhang, Q Han…","Diversity of the epiphytic bacterial communities associated with commercially cultivated healthy and diseased Saccharina japonica during the harvest season",2020,"Journal of Applied …","Springer","https://link.springer.com/article/10.1007/s10811-019-02025-y","https://scholar.google.com/scholar?cites=8327485939033491732&as_sdt=2005&sciodt=2007&hl=en",29,"2024-02-07 15:29:36","HTML","10.1007/s10811-019-02025-y","","",,,,,31,7.75,5,6,4,"Disease outbreaks cause severe economic losses in commercially cultivated Saccharina japonica. Epiphytic bacteria are increasingly recognized to play an important role in S. …","https://link.springer.com/article/10.1007/s10811-019-02025-y","https://scholar.google.com/scholar?q=related:FMkmNFcskXMJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"I Theodorou, MR Kovi, Z Liang…","Genetic and Genomic Approaches for Improved and Sustainable Brown Algal Cultivation",2022,"… Global Resources of …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-92174-3_33","https://scholar.google.com/scholar?cites=14742242037271121543&as_sdt=2005&sciodt=2007&hl=en",30,"2024-02-07 15:29:36","","10.1007/978-3-030-92174-3_33","","",,,,,2,1.00,1,4,2,"… Sugar kelp (Saccharina latissima) has a largely unexploited potential in the European and … Finally, since most exciting to us, we discuss our current understanding of sugar kelp’s …","https://www.academia.edu/download/83685844/Sustainable_Global_resources_of_Seaweeds.pdf#page=622","https://scholar.google.com/scholar?q=related:h05gcAb3lswJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
14,"W Zhu, B Jiang, F Zhong, J Chen, T Zhang","Effect of Microbial Fermentation on the Fishy-Odor Compounds in Kelp (Laminaria japonica)",2021,"Foods","mdpi.com","https://www.mdpi.com/2304-8158/10/11/2532","https://scholar.google.com/scholar?cites=14948757633048079110&as_sdt=2005&sciodt=2007&hl=en",31,"2024-02-07 15:29:36","","","","",,,,,14,4.67,3,5,3,"… of dried kombu (Laminaria spp.) by GC-MS and GC-sniffing, and they believe that nonanal, (E)-2-heptenal, (E)-2-octenal, (E)-2-octen-1-ol and 1-octen-3-ol constitute the kombu odor. …","https://www.mdpi.com/2304-8158/10/11/2532/pdf","https://scholar.google.com/scholar?q=related:Bms9h92ndM8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
11,"O Konur","100 citation classics in the algal science, technology, and medicine: a scientometric analysis",2020,"Handbook of algal science, technology and medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128183052000024","https://scholar.google.com/scholar?cites=2092124280283857706&as_sdt=2005&sciodt=2007&hl=en",32,"2024-02-07 15:29:36","","","","",,,,,11,2.75,11,1,4,"In recent years, the field of algal science, technology, and medicine has emerged as a strategic research front. For the optimal development of the research and practice in this field with …","","https://scholar.google.com/scholar?q=related:KgNKyPK3CB0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
10,"Q Han, X Zhang, L Chang, L Xiao, R Ahmad…","Dynamic shift of the epibacterial communities on commercially cultivated Saccharina japonica from mature sporophytes to sporelings and juvenile …",2021,"Journal of Applied …","Springer","https://link.springer.com/article/10.1007/s10811-020-02329-4","https://scholar.google.com/scholar?cites=14618887662201408493&as_sdt=2005&sciodt=2007&hl=en",33,"2024-02-07 15:29:36","HTML","10.1007/s10811-020-02329-4","","",,,,,10,3.33,2,6,3,"The supply of healthy sporelings plays a crucial role in the successful aquaculture of commercially cultivated brown kelp Saccharina japonica. Epibacteria are of critical importance for …","https://link.springer.com/article/10.1007/s10811-020-02329-4","https://scholar.google.com/scholar?q=related:7Qvb5N-44MoJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
30,"MD Catarino, C Marçal, T Bonifácio-Lopes, D Campos…","Impact of Phlorotannin Extracts from Fucus vesiculosus on Human Gut Microbiota",2021,"Marine Drugs","mdpi.com","https://www.mdpi.com/1660-3397/19/7/375","https://scholar.google.com/scholar?cites=8980616170545675531&as_sdt=2005&sciodt=2007&hl=en",34,"2024-02-07 15:29:36","","","","",,,,,30,10.00,6,5,3,"Recent studies indicate that plant polyphenols could be pointed as potential prebiotic candidates since they may interact with the gut microbiota, stimulating its growth and the …","https://www.mdpi.com/1660-3397/19/7/375/pdf","https://scholar.google.com/scholar?q=related:C_2AZdOOoXwJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
14,"KK Kadimpati, S Thadikamala, K Devarapalli…","Characterization and hydrolysis optimization of Sargassum cinereum for the fermentative production of 3G bioethanol",2021,"Biomass Conversion …","Springer","https://link.springer.com/article/10.1007/s13399-020-01270-3","https://scholar.google.com/scholar?cites=11841254808485537034&as_sdt=2005&sciodt=2007&hl=en",35,"2024-02-07 15:29:36","HTML","10.1007/s13399-020-01270-3","","",,,,,14,4.67,4,4,3,"… Various marine macroalgal species such as Saccharina latissima [10], Laminaria hyperborean [11], Kappaphycus alvarezii [12], Laminaria japonica [13], Gracilaria salicornia [14], …","https://link.springer.com/article/10.1007/s13399-020-01270-3","https://scholar.google.com/scholar?q=related:CqWquoKWVKQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"T Khan, W Song, J Nappi, EM Marzinelli…","Functional guilds and drivers of diversity in seaweed-associated bacteria",2024,"FEMS …","academic.oup.com","https://academic.oup.com/femsmicrobes/article-abstract/doi/10.1093/femsmc/xtad023/7473706","",36,"2024-02-07 15:29:36","","10.1093/femsmc/xtad023/7473706","","",,,,,0,0.00,0,5,1,"Comparisons of functional and taxonomic profiles from bacterial communities in different habitats have suggested the existence of functional guilds composed of taxonomically or …","https://academic.oup.com/femsmicrobes/article/doi/10.1093/femsmc/xtad023/7473706","https://scholar.google.com/scholar?q=related:-1knCje9hWsJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"AV Lisov, SS Kiselev, LI Trubitsina, OV Belova…","Multifunctional Enzyme with Endoglucanase and Alginase/Glucuronan Lyase Activities from Bacterium Cellulophaga lytica",2022,"Biochemistry …","Springer","https://link.springer.com/article/10.1134/S0006297922070045","https://scholar.google.com/scholar?cites=16657714796169156856&as_sdt=2005&sciodt=2007&hl=en",37,"2024-02-07 15:29:36","HTML","10.1134/S0006297922070045","","",,,,,1,0.50,0,5,2,"… ClGP effectively saccharified two species of brown algae, Saccharina latissima and Laminaria digitata, that suggests its potential for use in the production of biofuel from macroalgae. …","https://link.springer.com/article/10.1134/S0006297922070045","https://scholar.google.com/scholar?q=related:-Fhuy1kXLOcJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
30,"I Poblete-Castro, SL Hoffmann, J Becker…","Cascaded valorization of seaweed using microbial cell factories",2020,"Current opinion in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0958166920300185","https://scholar.google.com/scholar?cites=1018244756179465826&as_sdt=2005&sciodt=2007&hl=en",38,"2024-02-07 15:29:36","HTML","","","",,,,,30,7.50,8,4,4,"… Porphyra (Nori) and Saccharina (kombu) are sold for food purposes at US$ 16,000 and US$ 8000 per dry tonne, respectively [14]. Cast seaweed annually provides 1 million tonnes of …","https://www.sciencedirect.com/science/article/pii/S0958166920300185","https://scholar.google.com/scholar?q=related:YjZ7-jWIIQ4J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
15,"J Li, F Weinberger, R de Nys, T Thomas, S Egan","A pathway to improve seaweed aquaculture through microbiota manipulation",2023,"Trends in Biotechnology","cell.com","https://www.cell.com/trends/biotechnology/fulltext/S0167-7799%2822%2900221-9?dgcid=raven_jbs_etoc_email","https://scholar.google.com/scholar?cites=13380487903914791991&as_sdt=2005&sciodt=2007&hl=en",39,"2024-02-07 15:29:36","","","","",,,,,15,15.00,3,5,1,"… takes place in Asia, with seaweeds such as the red alga Neopyropia (formerly, Porphyra) tenera (Nori) and the kelps Undaria pinnatifida (Wakame) and Saccharina japonica (Kombu) …","https://www.academia.edu/download/91802556/PIIS0167779922002219.pdf","https://scholar.google.com/scholar?q=related:N5RAEtsKsbkJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
21,"GD Satessa, P Tamez-Hidalgo, Y Hui, T Cieplak…","Impact of Dietary Supplementation of Lactic Acid Bacteria Fermented Rapeseed with or without Macroalgae on Performance and Health of Piglets Following …",2020,"Animals","mdpi.com","https://www.mdpi.com/2076-2615/10/1/137","https://scholar.google.com/scholar?cites=4460945372318633148&as_sdt=2005&sciodt=2007&hl=en",40,"2024-02-07 15:29:36","","","","",,,,,21,5.25,4,5,4,"Simple Summary Weaning is the most stressful event in pig production and is often associated with reduced performance, diarrhoea and piglet mortality. Currently, a high dose of zinc …","https://www.mdpi.com/2076-2615/10/1/137/pdf","https://scholar.google.com/scholar?q=related:vIx5Vy526D0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
39,"N Francezon, A Tremblay, JL Mouget…","Algae as a source of natural flavors in innovative foods",2021,"Journal of Agricultural …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c04409","https://scholar.google.com/scholar?cites=11324615314913256059&as_sdt=2005&sciodt=2007&hl=en",41,"2024-02-07 15:29:36","","10.1021/acs.jafc.1c04409","","",,,,,39,13.00,10,4,3,"… Indeed, lactic acid bacteria fermentation was reported to soften the strong sea smell of sugar kelp (Saccharina latissima), originating from DMS and other sulfides. (103) Fermentation of …","https://pubs.acs.org/doi/pdf/10.1021/acs.jafc.1c04409","https://scholar.google.com/scholar?q=related:e2Ja56AdKZ0J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
7,"B Calmes, M Strittmatter, B Jacquemin, MM Perrineau…","Parallelisable non-invasive biomass, fitness and growth measurement of macroalgae and other protists with nephelometry",2020,"Algal Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S2211926419307842","https://scholar.google.com/scholar?cites=15525354514151374317&as_sdt=2005&sciodt=2007&hl=en",42,"2024-02-07 15:29:36","","","","",,,,,7,1.75,1,5,4,"… Firstly, fertile sporophytes of Saccharina latissima were photographed in rudimentary lighting conditions, close to those that might be encountered in the field (Fig. 8A). The sori have a …","https://www.sciencedirect.com/science/article/am/pii/S2211926419307842","https://scholar.google.com/scholar?q=related:7f3_e6wjddcJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
